mu,sigma,Ann_Ret,Ann_Vol,Sharpe,Ticker,Sector
0.0005734697245138532,0.02239488162338381,0.144514370577491,0.3555077244972241,0.40650135178319985,IT,Technology
0.00033200452692107844,0.01616429420145127,0.08366514078411176,0.2566002154555408,0.3260524962365349,ITW,Industrials
0.0006615475737709031,0.028565186160047336,0.1667099885902676,0.45345827240249603,0.36764129962170683,IVZ,Financials
0.0005434563248397119,0.01801146576933502,0.1369509938596074,0.28592315504047877,0.47897832492866466,J,Industrials
0.0005514365200710609,0.020931638622579005,0.13896200305790735,0.3322794619705117,0.41820822218088094,JBHT,Industrials
0.0008913546491279464,0.01926180776540321,0.22462137158024248,0.3057717188927379,0.7346047973097136,JCI,Industrials
0.0002900527099302433,0.016752804388866026,0.07309328290242131,0.2659425250551055,0.2748461641750441,JKHY,Financials
0.00030853183605201225,0.012413764286055376,0.07775002268510708,0.19706239881046683,0.3945451956052077,JNJ,Healthcare
0.0007437179287788058,0.019808064686060025,0.18741691805225905,0.3144432786767732,0.5960277441481304,JPM,Financials
9.99548276929894e-05,0.01532097292194689,0.02518861657863333,0.24321290517015648,0.10356611858655643,KDP,Cons. Staples
0.0004580923427087325,0.029657431492055818,0.11543927036260059,0.47079712951748975,0.24519960536061872,KEY,Financials
0.0006601361393540592,0.020816222033120887,0.1663543071172229,0.3304472804132472,0.5034216257104168,KEYS,Technology
-3.164450549269547e-05,0.016993175515187933,-0.007974415384159259,0.26975829839075505,-0.029561334838374528,KHC,Cons. Staples
0.0003312446852718432,0.024992571117512106,0.08347366068850448,0.3967447668061961,0.210396374879672,KIM,Real Estate
0.0016732274195111637,0.028842157586182054,0.42165330971681325,0.4578550574854362,0.9209318600356959,KLAC,Technology
-0.00010028279501931236,0.013877877599533113,-0.025271264344866713,0.22030447712255188,-0.11471062538056687,KMB,Cons. Staples
0.00037453364006043204,0.01967687744906661,0.09438247729522888,0.3123607458511516,0.3021585732165101,KMI,Energy
-0.000126326525910734,0.028926098637083716,-0.031834284529504965,0.4591875803582875,-0.06932740755894534,KMX,Cons. Disc.
0.00024165558933097886,0.012803206803642593,0.060897208511406675,0.20324460711941086,0.2996252120757535,KO,Cons. Staples
0.0006712868680897164,0.017598812390341275,0.16916429075860853,0.27937248572955115,0.6055152149892435,KR,Cons. Staples
-0.0004916939008551303,0.018702801025311876,-0.12390686301549282,0.2968977619997944,-0.4173384877706779,KVUE,Healthcare
