Sector,0
Materials,0.5027123082678638
Cons. Staples,0.5036195286195286
Cons. Disc.,0.5048821548821549
Healthcare,0.5148856990962254
Industrials,0.5156986531986532
Real Estate,0.5205905205905206
Energy,0.5233585858585859
Other,0.5234848484848484
Technology,0.5268842268842269
Comm. Svc.,0.5271950271950272
Utilities,0.5356793743890518
Financials,0.5364621780177941
